unit_id,trip_production,trip_attraction
plot_19532,0.00019884907119919099,0.00022597781260339308
plot_16291,0.0001989049400420838,0.00022604129093217626
plot_18402,0.00019948234519303557,0.00022669733979384745
plot_18875,0.00020037221544715332,0.00022770841063204198
plot_18403,0.0002005337746234089,0.00022789197402132034
plot_7631,0.00019513373255567682,0.00022175641896284492
plot_9006,0.00019612788684099017,0.00022288598706139443
plot_7630,0.00019714550733825726,0.00022404221537805313
plot_7629,0.00019862849355968472,0.0002257271916298481
plot_7518,0.0001983948635801992,0.00022546174042792293
plot_7517,0.00019933612467933916,0.00022653120383193476
plot_7628,0.0002004154612220889,0.00022775754644805055
plot_8980,0.00020098931861683018,0.00022840956237309617
plot_16709,0.00020136657214478044,0.0002288381968668089
plot_11915,0.00020287089145047438,0.0002305473973962948
plot_9757,0.00019597321265245413,0.00022271024484026003
plot_9766,0.00019688986473440713,0.00022375175248653118
plot_11033,0.00019449400441701696,0.00022102955222851097
plot_11032,0.00019536520267063865,0.00022201941783642356
plot_11222,0.00019534905811916122,0.0002220010742245985
plot_9819,0.00019741080614142103,0.00022434364955274468
plot_9767,0.00019783871799688773,0.00022482984536655143
plot_9765,0.00019721746949441908,0.00022412397924992137
plot_11034,0.00019473749539429585,0.0002213062096881138
plot_17523,0.00019543326136098929,0.00022209674684080477
plot_10995,0.0001970173522659902,0.00022389660471870367
plot_11257,0.00019630133375673044,0.00022308305896136612
plot_11035,0.00019870591248992458,0.00022581515526247638
plot_10994,0.00019697932613879944,0.0002238533991687727
plot_11029,0.00019867055473623765,0.00022577498167295114
plot_11030,0.00019798184024325503,0.00022499246156049293
plot_11070,0.000199823105577927,0.0002270845120537626
plot_12120,0.00019792593952253047,0.00022492894689467397
plot_19851,0.00019903311219330536,0.00022618692044652024
plot_11217,0.0002002449360914642,0.00022756379590194118
plot_10470,0.00020144877454646203,0.00022893159498243667
plot_10425,0.00020281288859870763,0.00023048149492394698
plot_10427,0.000202509220283545,0.0002301364687851049
plot_10426,0.00020368471837599425,0.00023147206158129213
plot_11500,0.00020472708158371014,0.0002326563848140756
plot_10437,0.00020306402910908982,0.00023076683912405798
plot_10438,0.00020409625419598373,0.00023193964498873467
plot_10439,0.00020482950151688608,0.00023277275324159143
plot_9301,0.00020602000856877255,0.00023412539281093052
plot_11499,0.00020639528345745744,0.0002345517748869711
plot_11031,0.0001996741816267976,0.0002269153045572332
plot_10436,0.00020177923314434613,0.00022930706086855295
plot_11218,0.00020124878690081006,0.00022870436960857284
plot_20026,0.00019886846417840266,0.000225999846959068
plot_10435,0.00020265706040712323,0.00023030444388297448
plot_10386,0.00020343019354545708,0.00023118287249714294
plot_10466,0.00020375022953187814,0.00023154649481070753
plot_11256,0.00020079818970643757,0.00022819240207034555
plot_11521,0.0002001494401487092,0.0002274552934429876
plot_10989,0.00020381636701431594,0.00023162163965723394
plot_15721,0.00019927254633685576,0.00022645896601087827
plot_15726,0.00019956529582413864,0.0002267915884008338
plot_15378,0.00019956529582413864,0.0002267915884008338
plot_17647,0.00020038533002250447,0.0002277233114028549
plot_15718,0.00020011275321216943,0.00022741360975216438
plot_15056,0.00020011275321216943,0.00022741360975216438
plot_11949,0.00020103397096789082,0.00022846029627707025
plot_9428,0.00020115633696159737,0.0002285993282292355
plot_11545,0.00020260319392738718,0.00023024324110435391
plot_9429,0.00020237081804608319,0.0002299792169140933
plot_18143,0.00020018809450545987,0.0002274992125129958
plot_18877,0.00020102804739693714,0.00022845356592892142
plot_18878,0.0002013411973731802,0.00022880936612636088
plot_18879,0.0002027552220522872,0.00023041597455201565
plot_18337,0.0002028402045329361,0.00023051253111614357
plot_19371,0.0002033876135580483,0.00023113449344038198
plot_18953,0.0002043926347573508,0.00023227638975763284
plot_18954,0.00020435818085352313,0.00023223724357076102
plot_18338,0.00020524263752973605,0.00023324215369780843
plot_18876,0.00020616152358767995,0.0002342861802323353
plot_11889,0.00020210575893859112,0.00022967805807318922
plot_11890,0.00020262447581914276,0.00023026742146584447
plot_11891,0.00020275599385499897,0.00023041685146951368
plot_11894,0.00020280773661643473,0.00023047564127398948
plot_7918,0.00020389977492484771,0.00023171640700347745
plot_7960,0.00020485352345434986,0.00023280004670535483
plot_11893,0.00020447179366703489,0.00023236632932251562
plot_7926,0.00020529277612839803,0.00023329912057903262
plot_7924,0.000205586002378423,0.00023363228065255385
plot_7970,0.00020662012908468342,0.000234807241188162
plot_18993,0.00020298532405133037,0.00023067741496926507
plot_11544,0.00020438942860659745,0.00023227274696077538
plot_7811,0.0002041703613957121,0.00023202384490145092
plot_7798,0.00020470797136700722,0.00023263467198856682
plot_7809,0.00020422515901337264,0.0002320861054381559
plot_9402,0.00020492323335079114,0.00023287925032316637
plot_9427,0.0002047077022677465,0.0002326343662408349
plot_15779,0.00020648727346132202,0.00023465629259295732
plot_15717,0.00020648727346132202,0.00023465629259295732
plot_15757,0.00020674407846199653,0.0002349480706020739
plot_7967,0.00020650350957083531,0.00023467473982271474
plot_18335,0.00020691805209074676,0.00023514573675739253
plot_18336,0.0002076718452131507,0.00023600218408866317
plot_7964,0.00020956723161835933,0.00023815568519669548
plot_18216,0.00020924733344382547,0.00023779222369611717
plot_18215,0.00021087400035950176,0.0002396404056236733
plot_18217,0.00021171045723045228,0.00024059076654022523
plot_18218,0.00021254016928172882,0.00024153346259297477
plot_11952,0.00021326695404771208,0.0002423592142036342
plot_11911,0.00021359568319195805,0.00024273270625556185
plot_15735,0.00020674407846199653,0.0002349480706020739
plot_15688,0.00020633136212315565,0.00023447914838423516
plot_15638,0.00020633136212315565,0.00023447914838423516
plot_15698,0.00020793350552626282,0.00023629947792492398
plot_15782,0.00020793350552626282,0.00023629947792492398
plot_15781,0.00020960068058493736,0.00023819368918750656
plot_15697,0.00020960068058493736,0.00023819368918750656
plot_15751,0.00021005989826938012,0.00023871544210964346
plot_15776,0.00021005989826938012,0.00023871544210964346
plot_15734,0.00021084581298323954,0.0002396083798195307
plot_16284,0.00020749191231681416,0.00023579774741262446
plot_7925,0.00020862781091146715,0.0002370883347123862
plot_16283,0.00020840808378039195,0.00023683868497597238
plot_8229,0.00020958186274752782,0.0002381723087688361
plot_7966,0.000210508787519621,0.00023922545963093946
plot_7965,0.00021239190972489593,0.0002413650142698896
plot_19595,0.00021327401591785872,0.00024236723768821748
plot_19479,0.0002144344973123576,0.00024368574022406972
plot_10502,0.00021544535315754952,0.00024483424041112876
plot_18119,0.00021602010161666786,0.00024548724911493486
plot_15716,0.00021084581298323954,0.0002396083798195307
plot_15755,0.00021192274114490594,0.00024083195784458102
plot_15783,0.00021192274114490594,0.00024083195784458102
plot_15756,0.00021324994522656053,0.00024233988929185657
plot_15784,0.00021324994522656053,0.00024233988929185657
plot_15723,0.000214019800231809,0.00024321457476914735
plot_15725,0.000214019800231809,0.00024321457476914735
plot_15736,0.00021291984118569543,0.00024196483486413304
plot_15785,0.00021291984118569543,0.00024196483486413304
plot_15722,0.00021459975758636414,0.00024387350351114389
plot_11557,0.00021504513420371848,0.000244379525463799
plot_11912,0.00021460304818903485,0.00024387724218502188
plot_17709,0.00021517766244743414,0.00024453009951565295
plot_19140,0.00021634282118907834,0.0002458539112556077
plot_11546,0.00021655275549186797,0.0002460924307827872
plot_11543,0.00021640126530817632,0.00024592031329463644
plot_11556,0.00021713043677786708,0.0002467487702029903
plot_18054,0.000217457163305974,0.0002471199840731593
plot_18700,0.00021707673767863003,0.0002466877593687664
plot_18053,0.0002181825194433605,0.0002479441044071382
plot_15773,0.00021459975758636414,0.00024387350351114389
plot_10501,0.00021615160570484336,0.00024563665926488577
plot_12664,0.00021622984366429673,0.0002457255503629646
plot_15764,0.0002156727255773003,0.00024509257293620345
plot_15377,0.0002156727255773003,0.00024509257293620345
plot_16749,0.00021698700840572718,0.000246585812433757
plot_12663,0.00021699972001476493,0.00024660025487420505
plot_10707,0.0002174526607005728,0.00024711486839110083
plot_18653,0.00021883437489902046,0.0002486847152155448
plot_10706,0.0002176281780420911,0.0002473142842139855
plot_11497,0.00019181986124105767,0.00021799114880925732
plot_12122,0.0001922378216177537,0.00021846604301706946
plot_12121,0.0001930386287298454,0.00021937593356280487
plot_12035,0.0001919406068646994,0.00021812834223126418
plot_12036,0.0001923897105545452,0.0002186386219006158
plot_12034,0.00019281877541341453,0.0002191261326622611
plot_11826,0.0001923100875016252,0.00021854815279289815
plot_11785,0.0001928915661389412,0.00021920883867624884
plot_12101,0.0001935498289720145,0.00021995676713628532
plot_19802,0.0001925722272861202,0.00021884600055430622
plot_12037,0.00019283217719013286,0.0002191413599812722
plot_11484,0.00019536584010814025,0.00022202014209970965
plot_11485,0.00019504940505757657,0.0002216606051078897
plot_11786,0.00019428887542251723,0.0002207964820235137
plot_12102,0.00019560527024586988,0.0002222921851095708
plot_11829,0.00019510883468202222,0.0002217281297195158
plot_11494,0.00019740248670544434,0.00022433419695950765
plot_11787,0.000196058698983266,0.00022280737519430338
plot_9776,0.00019394197796513096,0.00022040233244768076
plot_11788,0.00019683204218219315,0.00022368605408287166
plot_8968,0.00019493798554523427,0.00022153400897582587
plot_11827,0.00019756697211922598,0.00022452108624758705
plot_9775,0.00019486271765060652,0.00022144848871183937
plot_9836,0.00019651663545431784,0.00022332768653471777
plot_11828,0.000199364283500476,0.00022656319792955005
plot_9779,0.00019760899856287144,0.00022456883692850992
plot_7806,0.0001977607774304347,0.00022474128889544997
plot_11520,0.0002006480358858291,0.00022802179752803324
plot_8969,0.00019690561007222794,0.00022376964245236848
plot_7804,0.00019941331406601875,0.00022661890653224154
plot_9182,0.0001934098977275976,0.00021979777516438755
plot_9777,0.00019356554773478134,0.0002199746270267563
plot_8978,0.0001944397618152645,0.00022096792109522353
plot_8977,0.00019541900064580747,0.00022208054366613692
plot_9183,0.00019451763306476037,0.00022105639939619504
plot_9787,0.00019688476558474163,0.0002237459587959632
plot_10395,0.0001943785836297336,0.0002208984096554988
plot_11831,0.0001957955390601906,0.0002225083704200815
plot_9228,0.00019770044517341444,0.00022467273906629499
plot_11814,0.00019638826255738423,0.00022318182819787834
plot_7805,0.00019852968064696538,0.00022561492006707292
plot_11823,0.00020043637196931276,0.00022778130522133614
plot_10817,0.00020166577834731077,0.00022917815395880991
plot_9788,0.00019922652270727345,0.00022640667387879384
plot_9758,0.00019879281671875403,0.00022591389610502932
plot_11822,0.00020179205398316967,0.0002293216278551188
plot_10855,0.00020288921099602045,0.00023056821194617825
plot_8996,0.00020459911948177264,0.00023251099561535384
plot_8966,0.00020135313648818732,0.00022882293131370543
plot_16837,0.00020074227613655444,0.00022812887316338515
plot_11493,0.00020373417146997929,0.0002315282497754916
plot_11825,0.00020451356972920432,0.00023241379486258124
plot_10856,0.00020362245614764189,0.00023140131974721742
plot_9806,0.00020063556859795676,0.0002280076322122337
plot_11824,0.00020466870013299945,0.00023259005242644377
plot_10813,0.00020332551705155963,0.0002310639398561854
plot_11779,0.0002043467022035448,0.00023222420164088314
plot_10814,0.00020314054284031592,0.00023085377349494677
plot_11778,0.00020604411843250833,0.00023415278611028446
plot_16812,0.00020511726379464758,0.00023309970552173992
plot_10394,0.00019431916415666432,0.00022083089647930188
plot_9184,0.00019868334489979043,0.00022578951389682118
plot_11830,0.00019590087179581546,0.00022262805048169792
plot_9759,0.00020121629407402917,0.0002286674513459124
plot_11875,0.000196944225898331,0.00022381351802874816
plot_9185,0.00019893161729838448,0.00022607160169966077
plot_11815,0.00019727590220501587,0.00022419037086870563
plot_11924,0.00019633712826676544,0.00022312372898766202
plot_9159,0.0002015989055691632,0.00022910217334839953
plot_9100,0.00020040039279179003,0.000227740425709692
plot_11874,0.00019315548236912623,0.00021950870451646582
plot_11812,0.00019370998317090994,0.0002201387366767472
plot_11813,0.00019443831376645922,0.00022096627580368158
plot_9830,0.0001959509548994068,0.0002226849553741397
plot_9829,0.00019483466517233414,0.0002214166151539662
plot_9098,0.0001946828664651872,0.00022124413963500443
plot_9831,0.00019670210993820593,0.0002235384240961107
plot_9827,0.00019582286541287717,0.00022253941888577587
plot_9832,0.0001981101545508607,0.00022513825286262968
plot_9828,0.00019575942311335048,0.00022246733513006187
plot_10815,0.00020406866205187156,0.0002319082950474218
plot_11820,0.00020417142477593706,0.00023202505310410444
plot_16125,0.0002080826814258415,0.0002364689688832565
plot_16116,0.00020780091200618797,0.0002361488275237017
plot_17603,0.0002067432341493147,0.0002349471113068524
plot_11780,0.00020500199054592194,0.00023296873336896927
plot_10816,0.0002057077344353221,0.0002337705910670531
plot_16115,0.00020853243388593742,0.000236979969185547
plot_11821,0.00020771348763534882,0.0002360494974852773
plot_8901,0.00020587975888254539,0.00023396604299820512
plot_9099,0.00020099425017144107,0.00022841516559492052
plot_18423,0.00020188543866303473,0.00022942773114922632
plot_9101,0.0002014717209009014,0.00022895766655693764
plot_9102,0.00020274030329108135,0.0002303990239469484
plot_9863,0.00019952130300745574,0.00022674160371147063
plot_9229,0.00019737237246416267,0.00022429998097596996
plot_9186,0.0002019035861770518,0.00022944835027867002
plot_9846,0.0002009164014559935,0.000228326714044096
plot_9843,0.00020356369129762673,0.00023133455159768683
plot_9864,0.00019964889896925304,0.0002268865783791926
plot_19725,0.00020403631650354066,0.00023187154432958537
plot_11542,0.00020505647100685966,0.00023303063345217104
plot_11578,0.0002062093489416714,0.00023434051873257535
plot_11579,0.00020713437833392,0.00023539152320437256
plot_11914,0.00020893128082289595,0.00023743313120317113
plot_11580,0.0002084550422116653,0.00023689203825082546
plot_11522,0.0002087906200303884,0.00023727331522828169
plot_18071,0.00021029444130204748,0.00023898192450314454
plot_18072,0.00021013745340386607,0.0002388035584816309
plot_18069,0.0002107500322351684,0.0002394995560740926
plot_10387,0.00020526334017351302,0.00023326567579685608
plot_10434,0.00020607045981893535,0.00023418271483386687
plot_11523,0.0002069796765933413,0.00023521575355083706
plot_10433,0.00020717526417491765,0.0002354379770365847
plot_11581,0.00020603552610364044,0.00023414302362320658
plot_18967,0.00020794505287660553,0.00023631259781728466
plot_11582,0.00020736083336774755,0.00023564881770864635
plot_18073,0.00020896783684786543,0.00023747466541912523
plot_18968,0.000209537982391803,0.00023812245285738037
plot_10496,0.00020838738995802885,0.00023681517304771784
plot_17708,0.00020455940811995346,0.0002324658759748
plot_11294,0.00020396455247476044,0.00023179000668427304
plot_11850,0.00020743103948501576,0.00023572858472671986
plot_9421,0.00020365712281033267,0.00023144070772661702
plot_11847,0.00020819516013307972,0.00023659676512208073
plot_9420,0.00020359673670908193,0.00023137209752913316
plot_9419,0.0002053156840842024,0.00023332514832485803
plot_11692,0.0002043213529979684,0.0002321954001202854
plot_11056,0.00020603081486668355,0.00023413767077984718
plot_11693,0.00020672888318219908,0.00023493080595612327
plot_18840,0.00021113702030357346,0.0002399392423327328
plot_11913,0.00021154250095033677,0.000240399939035479
plot_18070,0.0002113602392774653,0.00024019285804742353
plot_11951,0.0002129683316028339,0.00024201992825447294
plot_9300,0.0002125835570998479,0.00024158275859762176
plot_11950,0.0002131137511171248,0.0002421851496112207
plot_12573,0.0002133983947208476,0.00024250855312678567
plot_11577,0.00021415049868233843,0.00024336307017771064
plot_10717,0.00021324834090279517,0.00024233806650734248
plot_18470,0.00021403184639228446,0.00024322826123388122
plot_7413,0.00020620267264321218,0.0002343329332156853
plot_11057,0.0002072972816228268,0.00023557661126764746
plot_7414,0.0002059405638102599,0.00023403512874716522
plot_11848,0.00021020968514519063,0.00023888562652362154
plot_8995,0.00020777299923007716,0.00023611711351842032
plot_8997,0.00020629650797615194,0.00023443954759866704
plot_9000,0.00020931233445947852,0.00023786607648614987
plot_7412,0.00020850964153996875,0.00023695407296098715
plot_7411,0.00020810034741589848,0.00023648904065820886
plot_19921,0.00020784814208224718,0.00023620248950139008
plot_19929,0.00020875272904547225,0.00023723026424251522
plot_17628,0.00021196999948486873,0.00024088565149219307
plot_11849,0.00021293132172150068,0.0002419778787128179
plot_10495,0.00021154995400758542,0.00024040840700431546
plot_8784,0.00021546941901634553,0.0002448615831967787
plot_10364,0.00021564756481119268,0.0002450639861668275
plot_11843,0.000214270394169012,0.00024349929156932383
plot_10497,0.0002148854642500899,0.00024419811387759897
plot_10363,0.00021737236614003834,0.0002470236408814809
plot_11928,0.00021662745923262334,0.0002461773063634352
plot_8785,0.000214529715092364,0.00024379392354109892
plot_18391,0.00021506802970943026,0.00024440553855614727
plot_18120,0.00021583739099413716,0.000245279659902506
plot_18390,0.00021657662261949536,0.0002461195477169381
plot_18469,0.0002165115233279384,0.0002460455843434312
plot_16290,0.00021609916974516793,0.0002455770834441894
plot_18964,0.0002177331902312621,0.00024743359485335193
plot_18392,0.0002174817607190961,0.00024714793067964714
plot_19354,0.00021875957794426044,0.0002485997341040824
plot_18471,0.00022005617522336245,0.0002500728708581206
plot_11691,0.00020975417929882498,0.00023836809106647227
plot_8999,0.00021103054183650713,0.00023981826416961068
plot_8998,0.00020939645908397544,0.00023796165710500379
plot_11645,0.00021095190367306194,0.00023972891744449614
plot_16228,0.0002098808074515508,0.00023851196316164647
plot_16121,0.00021105083552818777,0.00023984132135499182
plot_16126,0.00020950338330238591,0.00023808314211694952
plot_8711,0.00021499208000346447,0.00024431924708720503
plot_16122,0.00021216512292466697,0.00024110734541296714
plot_16222,0.00021187396335837103,0.0002407765378375456
plot_18966,0.00021997981684373575,0.00024998611593434275
plot_18074,0.00021993390411259293,0.00024993395196756335
plot_19420,0.00022152272425376437,0.0002517390947026069
plot_18394,0.00022171111442973476,0.00025195313438132743
plot_18965,0.00022282261676720655,0.00025321596718266614
plot_18142,0.0002223876604786022,0.0002527217921567416
plot_18645,0.00022419113964506878,0.0002547708098772775
plot_18393,0.00022325146416435267,0.0002537032011781708
plot_18892,0.0002240785695943546,0.00025464291395110915
plot_10812,0.0002234987694336713,0.0002539841763076227
plot_10716,0.0002186106240350103,0.0002484304989842781
plot_10715,0.00021968399402085887,0.00024965001535001425
plot_11770,0.0002227627814628752,0.00025314798540440224
plot_10783,0.00022196544559530286,0.00025224209285043596
plot_11505,0.00022225048112012942,0.00025256593591640753
plot_10713,0.0002208680821516114,0.0002509953218241303
plot_10607,0.00022247275117334085,0.0002528184678736028
plot_10714,0.00022167205117032857,0.00025190875262840314
plot_10606,0.00022356659392079443,0.00025406123486804415
plot_11769,0.00022325337161765817,0.0002537053683259733
plot_18055,0.0002171710890663519,0.0002467949577524011
plot_19050,0.00021681722156452512,0.0002463929071309321
plot_18141,0.00021750879543315746,0.0002471786464493349
plot_18056,0.0002183022536514129,0.00024808014146118095
plot_18214,0.00021867178712754284,0.0002484999899043489
plot_19049,0.00021819164002603373,0.0002479544668370192
plot_18052,0.00021904011544734075,0.000248918468790352
plot_18051,0.00021968903232849935,0.0002496557396501829
plot_18213,0.00022008841255180748,0.0002501094974429398
plot_19493,0.00022136783931837894,0.00025156312197457785
plot_18701,0.00021762644104661422,0.00024731231070915005
plot_18841,0.00021791725011057047,0.0002476427162486989
plot_18716,0.00021830295663500483,0.00024808094016196095
plot_18699,0.00021856541167631667,0.0002483791306082099
plot_19613,0.00021946775070339077,0.00024940432929407383
plot_18647,0.00021959445550013589,0.0002495482856712479
plot_18715,0.00022056347338262147,0.00025064923965540466
plot_18644,0.00022073828922372066,0.00025084785722467444
plot_11739,0.00022163226941378824,0.000251863554550826
plot_18648,0.00022210424087394025,0.0002523997851071571
plot_10708,0.00021781747789986912,0.00024752935910516034
plot_10503,0.00021774328430139,0.0002474450633298353
plot_18969,0.00021915270707945463,0.00024904639052638657
plot_18652,0.00021988044408064236,0.00024987321309321084
plot_19142,0.0002210887071297213,0.0002512459854245624
plot_18404,0.0002203091063553918,0.00025036023963094023
plot_18650,0.00021975096643791857,0.00024972610641508136
plot_18651,0.0002210699227925133,0.0002512246435588981
plot_19145,0.00022283208962997544,0.00025322672975868713
plot_19786,0.00022367019524713425,0.00025417894114249286
plot_19143,0.0002209385948764079,0.00025107543503833214
plot_19144,0.0002225885258257983,0.0002529500051151861
plot_19845,0.0002236990034923498,0.00025421167152238355
plot_8105,0.00022469255923598185,0.00025534049500364723
plot_7793,0.0002252282041271423,0.0002559490643860097
plot_11662,0.00022584611213112264,0.00025665109564654585
plot_19774,0.00022763897227993086,0.000258688034519146
plot_8107,0.00022805321407217322,0.0002591586698588314
plot_10944,0.00023000142408626163,0.0002613720976941803
plot_18979,0.00023111435376885968,0.0002626365311855501
plot_18713,0.000222993728011139,0.00025341037488367995
plot_11738,0.00022500431594554105,0.0002556946953961702
plot_19141,0.00022465744912119367,0.0002553006048573381
plot_18714,0.00022522977800671224,0.00025595085253786004
plot_18891,0.00022646228283808512,0.0002573511522261414
plot_18646,0.00022630209932313745,0.00025716916130847435
plot_11740,0.0002274214120237194,0.0002584408561519304
plot_11604,0.00022792072438801298,0.0002590081434969531
plot_17710,0.00022936400792838773,0.0002606479084100922
plot_8104,0.00023006227533264374,0.0002614412327313253
plot_10782,0.0002303736988983382,0.0002617950508211633
plot_9746,0.00023123934333292418,0.00026277853548061864
plot_9748,0.00023237291435650393,0.00026406641701316177
plot_9747,0.00023307558084273726,0.0002648647344621491
plot_9749,0.00023350286051909973,0.0002653501773317092
plot_9745,0.00023471678667755794,0.00026672934620463153
plot_9706,0.00023633001426630492,0.00026856216524662234
plot_7803,0.00023832214403862666,0.00027082545421398206
plot_7486,0.00024011311156567447,0.0002728601919859208
plot_7632,0.00024189622490031063,0.00027488599927609654
plot_8106,0.0002313434545598029,0.00026289681925976434
plot_7533,0.000230805619753103,0.0002622857692988794
plot_7802,0.0002332243581431522,0.0002650337640316993
plot_11696,0.00023633462189413844,0.00026856740005317596
plot_7675,0.00023782631725776762,0.00027026213870233505
plot_14794,0.00024076582775430189,0.00027360174816404927
plot_14785,0.0002433262972114782,0.0002765107090119406
plot_14784,0.00024387350792840528,0.0002771323956305999
plot_7727,0.00024444726985388616,0.00027778424637119736
plot_14783,0.00024675473420692655,0.0002804057483257294
plot_10541,0.00022526559407658368,0.0002559915447041503
plot_7787,0.00023150120242424718,0.00026307604112878825
plot_7763,0.00023331146968830067,0.0002651327335886242
plot_7765,0.00023762690182823864,0.0002700355799781353
plot_7764,0.00023982198681391696,0.0002725294424718019
plot_7674,0.00024312026158147495,0.00027627663155920835
plot_11713,0.00024101294854395622,0.00027388250385302026
plot_7672,0.00024704758145544414,0.0002807384501657176
plot_9750,0.000249474980457509,0.00028349619475512484
plot_11048,0.0002510103999129068,0.000285240563066207
plot_11660,0.0002461746044478862,0.0002797466661321365
plot_7633,0.0002496762417337879,0.00028372484514786094
plot_12503,0.0002510433891619008,0.0002852780416262159
plot_18908,0.0002533528108431475,0.0002879017326387937
plot_12506,0.000254508630230863,0.0002892148329895304
plot_12466,0.00025392184455988,0.00028854819939640376
plot_12457,0.0002565783670965372,0.00029156620679150855
plot_12507,0.0002599803569378694,0.0002954310971069694
plot_12504,0.00025964806166773295,0.0002950535883887043
plot_12505,0.000261648753022629,0.0002973264981630925
plot_7673,0.0002469582578370238,0.0002806369702088519
plot_11798,0.00024965241296898323,0.0002836977735940897
plot_11507,0.00024971633171654706,0.000283770390859671
plot_11602,0.00025286461586627963,0.00028734710441812435
plot_17602,0.0002517201030316438,0.0002860468449221298
plot_11506,0.00025174947091862187,0.0002860802092631794
plot_11058,0.00025731987625389236,0.00029240861353814555
plot_16216,0.0002608144432885599,0.0002963786715378537
plot_16288,0.0002616616519536259,0.00029734115212117027
plot_6759,0.0002621511780683248,0.0002978972828234489
plot_8903,0.00020452321596932133,0.0002324247548226499
plot_16114,0.00020959261491767316,0.00023818452515141967
plot_16123,0.00020949563167048843,0.00023807433487931675
plot_16124,0.000210323533681554,0.00023901497858618313
plot_16229,0.00021127336713617635,0.00024009415614583795
plot_8902,0.00020748705103567413,0.00023579222410720534
plot_11816,0.0002088650194359024,0.00023735784634814816
plot_8168,0.0002083553466862038,0.00023677876608844476
plot_19055,0.00020940508778167583,0.00023797146084789616
plot_8116,0.00020772584380435378,0.00023606353634906925
plot_9845,0.0002024810944855333,0.00023010451240958692
plot_9847,0.00019998677907679947,0.00022727047793848386
plot_8970,0.00020253326991872422,0.00023016379384562067
plot_9799,0.00020396534626549795,0.00023179090858224744
plot_9850,0.00020225243991756756,0.0002298447162924178
plot_11818,0.00020555335799593165,0.00023359519051470548
plot_9844,0.0002042800250877533,0.00023214844374789927
plot_11806,0.00019933967299206684,0.00022653523543063005
plot_11817,0.00020608793668287534,0.00023420257180716897
plot_11846,0.00020330336142576524,0.0002310387667984702
plot_9347,0.00021288063491570924,0.00024192028984569038
plot_9043,0.00021175222046407056,0.00024063821681706639
plot_9345,0.00021137261745184354,0.00024020692181067076
plot_7669,0.00021435418501694227,0.00024359449201347076
plot_9041,0.0002116478759396222,0.00024051966333226533
plot_8117,0.00020983335897846813,0.0002384580532644619
plot_9346,0.0002143394467378319,0.00024357774685985345
plot_7670,0.00021365966864481654,0.00024280540455173244
plot_7869,0.0002102608243317069,0.00023894372968313534
plot_7671,0.00021391800423328647,0.0002430989173772884
plot_17681,0.00020090262102620784,0.0002283110567466003
plot_11805,0.00020255272432390806,0.00023018589783064356
plot_8904,0.0002078040784086137,0.00023615242513433445
plot_9110,0.0002048327396741058,0.00023277643240064003
plot_19497,0.00020493973108653214,0.00023289799486749034
plot_11772,0.00020379079597928777,0.00023159258606532352
plot_9270,0.00020683394470270887,0.00023505017524814883
plot_11811,0.00020266168072476538,0.00023030969346049722
